run_id,geometry,subdivisions,frequency_hz,mode,aca_tolerance,near_rings,cache_policy,cache_capacity,build_passes,replicate,suites,solution_dofs,mesh_nodes,mesh_elements,characteristic_kh,return_code,converged,operator_build_seconds,operator_build_pass1_seconds,operator_build_pass2_seconds,assembly_equivalent_seconds,gmres_seconds,internal_total_seconds,external_wall_seconds,peak_rss_gib,average_effective_cores,hmatrix_gib,cache_estimated_gib,cache_hit_rate,cache_evictions,base_evaluations,entry_requests,near_correction_entries,near_correction_seconds,gmres_iterations,gmres_relative_residual,radiation_efficiency,theory_efficiency,efficiency_error_percent,sound_power_w,theory_power_w,power_error_percent,surface_pressure_rms_pa,surface_pressure_relative_l2_error,online_energy_balance_error_percent,V_mean_rank,V_max_rank,V_bytes,V_entry_queries,K_mean_rank,K_max_rank,K_bytes,K_entry_queries,W_mean_rank,W_max_rank,W_bytes,W_entry_queries,field1_abs_pa,field1_phase_deg,field1_theory_abs_pa,field1_theory_phase_deg,field1_amplitude_error_percent,field1_phase_error_deg
sphere_n24_f1700_shared_tol1em04_near1_full_pass1_rep1_580be9955bd3,sphere,24,1700,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.1876829528864641,0,True,5.9599666,5.9599666,,6.2631013,2.0741213,8.4360354,9.877876800000024,0.7527961730957031,11.946599391308489,0.1932689398527145,0.4914714992046356,0.581833206832041,0,5425094,12973517,86306,0.2746655,104,1.0678730233525456e-09,0.9054882582678404,0.9065220786394824,-0.1140424922902807,23.61251146387177,23.63947050520013,-0.1140424922903013,395.1397201038588,0.0006253719900965,-0.1076537734572159,9.671848013816923,15,67702592,4231412,9.618307426597582,14,67548928,4221808,11.240932642487047,18,72269424,4516839,19.736911329490784,-132.38061624679685,19.757804673680347,-132.28467811719227,-0.1057472959908114,-0.0959381296045762
sphere_n24_f1800_shared_tol1em04_near1_full_pass1_rep1_d780dad30581,sphere,24,1800,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.1987231265856679,0,True,5.8441921,5.8441921,,6.1262051,1.9854165,8.2031582,9.602021199999967,0.7551956176757812,12.290058140404964,0.1941093951463699,0.4935632646083832,0.5818477459453125,0,5448490,13029919,86306,0.2541783,102,1.1269401581688783e-09,0.9147167168208912,0.9157694485697974,-0.1149559805200318,23.853162937138386,23.88061513241807,-0.1149559805200455,397.1443041310674,0.0006657456369593,-0.1172001698169448,9.770293609671848,15,68053776,4253361,9.72538860103627,14,67988096,4249256,11.27461139896373,18,72381504,4523844,19.836702559668424,27.27792753919306,19.85832298832183,27.36705382720495,-0.1088733860664918,-0.0891262880118972
sphere_n24_f1900_shared_tol1em04_near1_full_pass1_rep1_16d350d8d39d,sphere,24,1900,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2097633002848717,0,True,5.8108759,5.8108759,,6.142335200000001,2.0005932,8.2345187,9.686289799999996,0.7577972412109375,12.547305554103987,0.1950916349887848,0.4957618713378906,0.5820747144359474,0,5473081,13095836,86306,0.3038233,104,8.954093668818577e-10,0.9226701645055648,0.9237441765776148,-0.116267263088917,24.060565819414204,24.088572943893247,-0.1162672630889199,398.86376513081314,0.0007025510259384,-0.1114783779543459,9.8860103626943,15,68477392,4279837,9.818652849740932,14,68370016,4273126,11.343696027633852,18,72630640,4539415,19.923856627911245,-172.96997065705776,19.944600953168727,-172.89104813945832,-0.1040097282777981,-0.0789225175994374
sphere_n24_f2000_shared_tol1em04_near1_full_pass1_rep1_81c57e899a55,sphere,24,2000,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2208034739840755,0,True,6.0005907,6.0005907,,6.2941497,2.0309117,8.4194309,9.851887300000044,0.760894775390625,11.995377731949825,0.1961528658866882,0.4988694787025451,0.5816954194917101,0,5507839,13167054,86306,0.2655291,106,6.032098870520011e-10,0.9295741955049376,0.930663607248362,-0.1170575205627048,24.24060295366868,24.269011656979416,-0.1170575205627229,400.3515602247171,0.0007381931716031,-0.0851925046097216,10.012953367875648,15,68916608,4307288,9.941278065630398,15,68805856,4300366,11.421416234887737,19,72895072,4555942,20.0015290627969,-13.13879455038048,20.019160454410684,-13.071157745252751,-0.088072582533791,-0.0676368051277336
sphere_n24_f2100_shared_tol1em04_near1_full_pass1_rep1_d4636dba2690,sphere,24,2100,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2318436476832792,0,True,6.1666381,6.1666381,,6.4616346,2.3485532,8.9060712,10.286227399999971,0.7646713256835938,12.028470849322307,0.197153240442276,0.5019864737987518,0.5811830691841464,0,5542702,13234188,86306,0.2672158,106,4.3347091324573624e-10,0.9356020650474584,0.936701812498396,-0.1174063545371375,24.39779233450921,24.42647056313948,-0.1174063545371541,401.6472446414343,0.0007618494214399,-0.0351559227617037,10.109671848013816,15,69278160,4329885,10.026770293609673,15,69130832,4320677,11.530224525043176,18,73282688,4580168,20.0718085617058,146.7589150066991,20.08399825580732,146.81659569647314,-0.0606935628367249,-0.0576806897740311
sphere_n24_f2200_shared_tol1em04_near1_full_pass1_rep1_c43205ae1965,sphere,24,2200,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.242883821382483,0,True,5.7286488,5.7286488,,6.009781200000001,2.0741231,8.175586,9.68945450000001,0.7672958374023438,12.960733605416037,0.1983722448348999,0.5046643912792206,0.5815067204145631,0,5572654,13315994,86306,0.2528051,107,3.1141195495685404e-10,0.9408982742330706,0.941999238760756,-0.1168753097012846,24.53590213214431,24.564612098611484,-0.1168753097012877,402.7839765588468,0.0007779504468947,0.0347739261973852,10.219343696027634,15,69658608,4353663,10.152849740932645,16,69585664,4349104,11.653713298791018,18,73756304,4609769,20.13599394983217,-53.288458083876975,20.14070973950677,-53.23627389771939,-0.0234142179476027,-0.0521841861575751
sphere_n24_f2300_shared_tol1em04_near1_full_pass1_rep1_e740f7e0ad8f,sphere,24,2300,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2539239950816868,0,True,5.6998022,5.6998022,,5.977288,2.0327632,8.1028135,9.532553399999983,0.7721977233886719,12.97785815480461,0.1995700895786285,0.5081674456596375,0.5810931759176733,0,5611835,13396380,86306,0.2504516,107,3.154414263486617e-10,0.945576421738484,0.9466700160210992,-0.1155201140954882,24.65789467107857,24.686412442898693,-0.115520114095504,403.78693948669,0.0007795353732998,0.1182724414455762,10.364421416234888,16,70192752,4387047,10.285837651122623,16,70092208,4380763,11.708981001727116,18,74001792,4625112,20.19470081298986,106.71003826429732,20.190580504572257,106.7630778071766,0.0204070824841892,-0.0530395428792758
sphere_n24_f2400_shared_tol1em04_near1_full_pass1_rep1_533a252e84ad,sphere,24,2400,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2649641687808906,0,True,5.7087548,5.7087548,,5.9964542000000005,2.083393,8.172192,9.636900400000002,0.7768516540527344,12.880810819669817,0.2006924450397491,0.511483371257782,0.5806822450024867,0,5648923,13471700,86306,0.2609011,107,4.672555182472806e-10,0.9497275438771406,0.9508075296760614,-0.1135861638883652,24.766143914723617,24.79430681669942,-0.1135861638883812,404.6754667003169,0.0007683152467354,0.2051874879477382,10.481865284974091,17,70600784,4412549,10.398100172711572,16,70441440,4402590,11.830742659758204,18,74449648,4653103,20.24772542370827,-93.25190329701957,20.23465485013797,-93.19142009827794,0.0645949914495672,-0.0604831987416218
sphere_n24_f2500_shared_tol1em04_near1_full_pass1_rep1_35c82e377706,sphere,24,2500,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2760043424800944,0,True,5.7453883,5.7453883,,6.028000400000001,2.0997215,8.2240948,9.67555470000002,0.7784080505371094,12.920191782751184,0.2016678899526596,0.5134821534156799,0.5810584656561298,0,5671279,13537161,86306,0.2546897,109,1.02006507348779e-09,0.9534277232563017,0.9544886963747438,-0.1111561742398633,24.86263387714009,24.890300983470105,-0.1111561742398705,405.4666969813942,0.0007531889872289,0.286778907069626,10.607944732297064,16,71029408,4439338,10.507772020725389,16,70832112,4427007,11.899827288428323,18,74677728,4667358,20.295259250681838,66.82154879154324,20.27378747056956,66.89505191933421,0.1059090717185488,-0.073503127790957
sphere_n24_f2600_shared_tol1em04_near1_full_pass1_rep1_e8e8680b08b6,sphere,24,2600,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2870445161792981,0,True,6.056924,6.056924,,6.3426386,2.0610436,8.4992964,9.888403100000003,0.781219482421875,12.76283140842028,0.2027114629745483,0.5165568590164185,0.580687318781521,0,5705669,13607194,86306,0.2577988,107,3.3056965786886476e-10,0.9567282110746642,0.9577772678157016,-0.1095303445058525,24.94870104116554,24.976057402882898,-0.1095303445058613,406.1696188561728,0.0007356031120793,0.3594703281894577,10.74006908462867,17,71468688,4466793,10.641623488773748,16,71265984,4454124,11.978411053540588,18,74925104,4682819,20.337456657809867,-133.0718381481426,20.30868283921541,-132.98195094156256,0.1416823475075113,-0.0898872065800446
sphere_n24_f2700_shared_tol1em04_near1_full_pass1_rep1_273b3e0c9c5a,sphere,24,2700,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.2980846898785019,0,True,5.7824989,5.7824989,,6.069491200000001,2.097755,8.259896,9.674852299999998,0.7852325439453125,12.853572927071976,0.2038595080375671,0.5193763971328735,0.5807435532764046,0,5737205,13684238,86306,0.2592413,107,6.281334405522023e-10,0.959689439083568,0.9607264010905828,-0.107935204636578,25.02592129186336,25.052962257944003,-0.107935204636595,406.7993547928506,0.0007130842906768,0.4213035543723555,10.858376511226252,17,71904304,4494019,10.771157167530223,16,71700080,4481255,12.062176165803107,18,75288096,4705506,20.374755268114807,27.064805869435588,20.339925477977804,27.17373805262835,0.1712385336648044,-0.1089321831927634
sphere_n24_f2800_shared_tol1em04_near1_full_pass1_rep1_65443188c419,sphere,24,2800,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.3091248635777057,0,True,5.8350254,5.8350254,,6.1219049,2.1217113,8.3380481,9.6856674,0.7903900146484375,12.922368014144322,0.2050028890371322,0.5227675139904022,0.5803250483305354,0,5775134,13760969,86306,0.2573198,108,8.688927535360088e-10,0.9623518657860662,0.9633806720550288,-0.1067912507283254,25.09534966982457,25.122177957875987,-0.1067912507283422,407.3637072282128,0.0006940281213219,0.4719928219203683,10.98013816925734,16,72317536,4519846,10.881692573402418,17,72140896,4508806,12.170120898100173,18,75661744,4728859,20.40756641876001,-172.77005167336492,20.368003417766783,-172.6412030369512,0.1942409385041433,-0.1288486364137213
sphere_n24_f2900_shared_tol1em04_near1_full_pass1_rep1_c90fffa983de,sphere,24,2900,shared,0.0001,1,full,0,1,1,frequency_sweep_100_3000,10374,3458,3456,0.3201650372769095,0,True,5.8383441,5.8383441,,6.132612999999999,2.110738,8.3388473,9.867077999999992,0.7924995422363281,13.058656743576991,0.2064052820205688,0.5259677469730377,0.5805923054082249,0,5810928,13855082,86306,0.2661803,108,1.6304468266817667e-09,0.9647539470985854,0.9657776629596962,-0.105999123853577,25.157988993980485,25.18468453893705,-0.105999123853589,407.8721598541383,0.0006808719930919,0.512692377365351,11.151986183074266,17,72919168,4557448,11.041450777202073,17,72682144,4542634,12.26683937823834,18,76024672,4751542,20.436827738918414,-12.57871683130408,20.39332652709281,-12.429666230544557,0.2133110150902127,-0.1490506007595229
sphere_n24_f3000_shared_tol1em04_near1_full_pass1_rep1_d631fdcedf5b,sphere,24,3000,shared,0.0001,1,full,0,1,1,scaling;frequency_sweep_100_3000,10374,3458,3456,0.3312052109761133,0,True,6.3956575,6.3956575,,6.686474700000001,3.8224097,10.6105347,12.451194400000002,0.7972869873046875,10.59498753925165,0.2076034694910049,0.529992938041687,0.579781652472812,0,5855949,13935491,86306,0.2627027,108,2.393043081644664e-09,0.9669275511956714,0.9679492225011292,-0.1055500930945409,25.214670294032395,25.241312522898603,-0.1055500930945607,408.33085040093135,0.0006681526601912,0.5453342811598595,11.31174438687392,17,73508864,4594304,11.172711571675302,17,73121424,4570089,12.33160621761658,18,76282240,4767640,20.46277872574276,147.63828379390642,20.41624094024542,147.80581983135826,0.2279449269507865,-0.1675360374518391
