node,x,y,z,shared_abs_p_pa,joint_abs_p_pa,complex_difference_percent_of_max
812,0.046362379244242635,0.046362379244242635,-0.046362379244242635,406.6026989453232,406.5793866152079,0.0063069117526408204
813,0.04679116133180972,0.04679116133180972,-0.04344893552239475,414.6595598607295,414.6123621113726,0.010587333723077722
814,0.047161676732349604,0.047161676732349604,-0.04042429434201395,423.50731636701994,423.492839394257,0.00523442273198784
815,0.04747073074591992,0.04747073074591992,-0.03729843130036565,434.0180439181615,433.9963221501515,0.0045801309568327085
816,0.04771691773552167,0.04771691773552167,-0.03408351266822976,445.7895316592979,445.7673739719699,0.004924706627452579
817,0.047901025202426,0.047901025202426,-0.03079351620155957,458.6038561857045,458.57835100277754,0.0061917292037845005
818,0.048026337508157595,0.048026337508157595,-0.02744362143323291,472.05361874631996,472.02173972017727,0.007340329863592064
819,0.04809876543209877,0.04809876543209877,-0.024049382716049384,485.65698929768104,485.6276765411591,0.007536505572363838
820,0.048126728904864406,0.048126728904864406,-0.020625740959227604,498.89190723961616,498.85554639147813,0.008318493575607518
821,0.048120737882941675,0.048120737882941675,-0.017185977815336314,511.196345901329,511.1640772039167,0.008531001117809592
822,0.0480926533660282,0.0480926533660282,-0.01374075810457949,522.0592146883436,522.0280905210401,0.008633500649982442
823,0.04805466496257097,0.04805466496257097,-0.010297428206265209,531.0002138408182,530.9853512431772,0.007500570801818356
824,0.048018084397608636,0.048018084397608636,-0.006859726342515522,537.6831345165382,537.6597433282154,0.007671334574334461
825,0.04799211083919882,0.04799211083919882,-0.003428007917085634,541.7216355054404,541.7687971059041,0.008501627578920503
826,0.04798275605729689,0.04798275605729689,0.0,543.2900648409133,543.1901527523645,0.01914204323216553
827,0.04799211083919882,0.04799211083919882,0.0034280079170856286,541.7590442954996,541.7697219707603,0.001882033808676754
828,0.04801808439760862,0.04801808439760862,0.006859726342515515,537.6723931611094,537.6543348584477,0.003192662907798278
829,0.048054664962570985,0.048054664962570985,0.010297428206265205,530.9866195952357,530.9758264899252,0.0017971233145231366
830,0.0480926533660282,0.0480926533660282,0.013740758104579481,522.0339470839223,522.0175871389465,0.002682911932378504
831,0.04812073788294166,0.04812073788294166,0.0171859778153363,511.1731922510584,511.15399734796017,0.003144553840297979
832,0.048126728904864406,0.048126728904864406,0.020625740959227593,498.8848210197063,498.8452222040401,0.007169016645502641
833,0.04809876543209877,0.04809876543209877,0.024049382716049384,485.668270188221,485.61860117823267,0.008938016650927045
834,0.048026337508157595,0.048026337508157595,0.02744362143323291,472.06324894624214,472.0166092276174,0.009717383813756968
835,0.047901025202426006,0.047901025202426006,0.03079351620155957,458.62803891248444,458.5733214996459,0.011904249134472406
836,0.04771691773552167,0.04771691773552167,0.03408351266822976,445.8104705923313,445.765504463789,0.009340771885061242
837,0.04747073074591992,0.04747073074591992,0.03729843130036565,434.03183447316724,433.9933097953917,0.009277798787995655
838,0.047161676732349604,0.047161676732349604,0.04042429434201394,423.5736928197788,423.482241390526,0.016955082733600444
839,0.046791161331809716,0.046791161331809716,0.04344893552239472,414.5977532893246,414.62067267528346,0.006937366948684456
840,0.046362379244242635,0.046362379244242635,0.046362379244242635,406.5879507785441,406.59127955182566,0.0077613583137125354
841,-0.055251268133131526,0.055251268133131526,-0.055251268133131526,386.49723310077155,386.51377727739657,0.00271410304087314
842,-0.056556254859092624,0.056556254859092624,-0.05251652236915744,384.72644188564834,384.74494766141027,0.0031650721953117404
843,-0.05785893670116227,0.05785893670116227,-0.04959337431528194,381.85978111067516,381.95331823955684,0.018273169624685698
844,-0.05914870193553572,0.05914870193553572,-0.04647398009220664,379.4897328527669,379.2693118952944,0.04650490820570655
845,-0.060413064209181536,0.060413064209181536,-0.04315218872084395,376.28515177919667,376.49157402021007,0.04162833596473285
846,-0.06163764405827393,0.06163764405827393,-0.03962419975174753,373.70163370730234,373.77585687976625,0.012515334586157919
847,-0.0628062697950151,0.0628062697950151,-0.03588929702572291,371.01643420414234,371.11795535855066,0.017031554451586658
848,-0.06390123456790123,0.06390123456790123,-0.031950617283950614,368.5892920680635,368.6023032373433,0.002618177315955349
849,-0.06490373999753626,0.06490373999753626,-0.027815888570372687,366.2544996165185,366.2782238323736,0.0039772962391290976
850,-0.06579454128626218,0.06579454128626218,-0.023498050459379353,364.1887634338543,364.214097059916,0.0042741199712178985
851,-0.06655478331604743,0.06655478331604743,-0.019015652376013558,362.43670772092753,362.4547179398912,0.003038732559237232
852,-0.06716698391581132,0.06716698391581132,-0.01439292512481671,361.028495783129,361.045168989572,0.0027400636004448857
853,-0.06761608460166946,0.06761608460166946,-0.009659440657381354,360.0107613746908,360.017697868362,0.001657495115618194
854,-0.06789045916129867,0.06789045916129867,-0.004849318511521339,359.3895441345504,359.39467381963925,0.0022300550565281874
855,-0.0679827560572969,0.0679827560572969,0.0,359.2277986770771,359.1846806109505,0.008105465578162859
856,-0.06789045916129867,0.06789045916129867,0.004849318511521332,359.3726975270197,359.40295484829727,0.005188411722604932
857,-0.06761608460166946,0.06761608460166946,0.009659440657381346,360.0129319983089,360.02413881904266,0.0019314868700953908
858,-0.06716698391581133,0.06716698391581133,0.014392925124816708,361.039691201053,361.0536761257214,0.0024347756327667788
859,-0.06655478331604743,0.06655478331604743,0.019015652376013544,362.45821706213525,362.46341056443134,0.0018650995330590557
860,-0.06579454128626218,0.06579454128626218,0.023498050459379336,364.20673485534957,364.21996581239716,0.002729509931315019
861,-0.06490373999753626,0.06490373999753626,0.027815888570372673,366.2893419041661,366.28415324895815,0.002956253010315066
862,-0.06390123456790123,0.06390123456790123,0.031950617283950614,368.6033680862341,368.6030412177341,0.0018035720044360115
863,-0.0628062697950151,0.0628062697950151,0.03588929702572291,371.12286327003693,371.1201229372475,0.001381304019655578
864,-0.06163764405827395,0.06163764405827395,0.03962419975174753,373.7859541295893,373.77649827524084,0.0020276333175253815
865,-0.060413064209181536,0.060413064209181536,0.04315218872084395,376.51216339511575,376.5056336463721,0.0044579964268671715
866,-0.05914870193553572,0.05914870193553572,0.046473980092206636,379.2744654701166,379.2831368772103,0.016012042059835856
867,-0.05785893670116227,0.05785893670116227,0.049593374315281935,381.9333011540073,381.9191482954395,0.005138209362685615
868,-0.05655625485909262,0.05655625485909262,0.05251652236915741,384.75414154939256,384.74403374252125,0.001655532452515879
869,-0.055251268133131526,0.055251268133131526,0.055251268133131526,386.528651290838,386.51103208380766,0.0031888403189535702
870,-0.056059420278603576,0.05205517597298903,-0.056059420278603576,383.73212147756067,383.74677728980254,0.0024772584235294407
871,-0.05740533407563558,0.053304953070233044,-0.053304953070233044,381.18566223588095,381.19447049214676,0.002043683234645868
872,-0.058749755527018326,0.05455334441794559,-0.05035693330887285,377.6659981376247,377.71783239638944,0.009744967834686166
873,-0.06008179135140434,0.055790234826304026,-0.04720712177610341,374.25077442512594,374.20169416872994,0.008186546546977124
874,-0.061388591809989554,0.05700369239499031,-0.04384899414999254,370.6760342300386,370.5652555677058,0.019824571655047033
875,-0.06265531524195152,0.05817993558181213,-0.04027841694125455,366.9183378359818,366.851933250804,0.011125951161689731
876,-0.06386521343304764,0.059303412473544245,-0.03649440767602723,363.2779559538805,363.1549674235224,0.02033605274648101
877,-0.06499987887182099,0.06035703038097664,-0.032499939435910494,359.41197412774,359.53809866172514,0.020719050162748498
878,-0.0660396898928897,0.061322569186254734,-0.028302724239809878,356.1025103354443,356.1377242410521,0.006622811002509685
879,-0.06696447459003856,0.062181297833607235,-0.023915883782156633,352.9964622273027,353.03152845689186,0.006034817592281081
880,-0.06775438764168902,0.06291478852442553,-0.019358396469054014,350.2965571921159,350.3261758930128,0.006053916060231694
881,-0.06839095727259371,0.06350588889597987,-0.014655205129841512,348.0998338022516,348.10773641734175,0.0012980632591210693
882,-0.06885821814687179,0.06393977399352381,-0.009836888306695973,346.46017671173274,346.4649219754091,0.0007891677111107283
883,-0.06914380983602865,0.06420496627631232,-0.004938843559716338,345.4506871595088,345.4552282473323,0.0015142275338861206
884,-0.06923990136683747,0.0642941941263491,0.0,345.14949576716975,345.11039354008426,0.006630840301419491
885,-0.06914380983602865,0.06420496627631232,0.00493884355971633,345.4298686293861,345.46591426050026,0.005971986578674926
886,-0.06885821814687179,0.06393977399352381,0.009836888306695966,346.45781529419554,346.4716637143266,0.002286660491814395
887,-0.06839095727259371,0.06350588889597987,0.014655205129841503,348.10269785503243,348.11716240988994,0.0025019585645753937
888,-0.06775438764168902,0.06291478852442553,0.019358396469053997,350.3209428267448,350.3309317576743,0.001647876669166731
889,-0.06696447459003856,0.062181297833607235,0.02391588378215662,353.04963114904956,353.0423449016533,0.0049183804486949015
890,-0.06603968989288972,0.06132256918625474,0.028302724239809868,356.1474236779718,356.14622130097194,0.0008499708615394416
891,-0.06499987887182099,0.06035703038097664,0.032499939435910494,359.55736999116135,359.55098952058086,0.001136443722520488
892,-0.06386521343304764,0.059303412473544245,0.03649440767602723,363.1629095861634,363.1532953937702,0.004197310755032267
893,-0.06265531524195152,0.05817993558181213,0.040278416941254544,366.8427265195688,366.8585744725899,0.007285211335237764
894,-0.06138859180998957,0.05700369239499031,0.04384899414999254,370.5579916821374,370.56078578723685,0.003503913729241394
895,-0.06008179135140434,0.055790234826304026,0.047207121776103395,374.1999000215859,374.2000091288999,0.0009945899707757273
896,-0.058749755527018326,0.05455334441794559,0.050356933308872844,377.70182571518956,377.6987088215779,0.0025061938765031174
897,-0.05740533407563558,0.053304953070233044,0.05330495307023304,381.19895165376226,381.1884458532238,0.0018847272539518959
898,-0.056059420278603576,0.05205517597298903,0.056059420278603576,383.7521473145926,383.7449560203151,0.001682789464985663
899,-0.05678638272738027,0.04867404233775452,-0.05678638272738027,380.200668204617,380.2093656931879,0.0027378840122321947
900,-0.05816358548203528,0.049854501841744524,-0.054009043661889904,377.1374954763746,377.1404976712764,0.0034852715539156506
901,-0.05953896591762857,0.05103339935796735,-0.05103339935796735,372.9977882057602,373.0489774118843,0.008415135711872558
902,-0.06090136059519754,0.05220116622445504,-0.047851069039083774,368.94400951942356,368.8583985748502,0.014430812084674779
903,-0.06223763516132177,0.05334654442399008,-0.0444554536866584,364.48039455641685,364.4598994839812,0.00353686970334313
904,-0.06353264923346347,0.05445655648582582,-0.04084241736436937,359.96776694704397,359.9344588242118,0.005457454397304046
905,-0.0647693401147968,0.05551657724125442,-0.037011051494169604,355.36904055815825,355.36181604431937,0.0011993610938797292
906,-0.06592896699842181,0.0565105431415044,-0.032964483499210905,350.90760010261397,350.857927932814,0.008302608618070554
907,-0.0669915534959406,0.0574213315679491,-0.02871066578397455,346.57120268689073,346.5398632967359,0.005204366359786007
908,-0.06793655237828143,0.05823133060995552,-0.024263054420814802,342.5714780802638,342.5536639982284,0.003555972274757771
909,-0.0687437301606868,0.05892319728058868,-0.019641065760196235,339.0762997029475,339.03686101839736,0.006522186837625671
910,-0.06939423139916084,0.0594807697707093,-0.014870192442677324,336.1325610688367,336.13827457715325,0.006416217112125705
911,-0.0698717386887618,0.0598900617332244,-0.009981676955537403,333.97281801288227,333.9646685335597,0.002351217122064024
912,-0.07016360463583274,0.0601402325449995,-0.00501168604541663,332.62389550253835,332.6223576325316,0.0014763756979240237
913,-0.0702618095600443,0.06022440819432369,0.0,332.1648739845036,332.1668848181541,0.0011640513124248273
914,-0.07016360463583274,0.0601402325449995,0.005011686045416622,332.63654158374015,332.6132657278395,0.0045674585503208565
915,-0.0698717386887618,0.0598900617332244,0.009981676955537396,333.97825867075926,333.96064012031013,0.0032143478025790065
916,-0.06939423139916084,0.0594807697707093,0.014870192442677318,336.1433681789596,336.1342122846923,0.0024077774791203153
917,-0.0687437301606868,0.05892319728058868,0.019641065760196218,339.0641465482782,339.04457740270146,0.003969965360366379
918,-0.06793655237828143,0.05823133060995552,0.024263054420814792,342.5350352720833,342.54478543761877,0.010156850915883116
919,-0.0669915534959406,0.0574213315679491,0.028710665783974534,346.5380571829658,346.53817957131474,0.005253563975882123
920,-0.06592896699842181,0.0565105431415044,0.032964483499210905,350.8400249413596,350.85345988707445,0.007049250702166564
921,-0.0647693401147968,0.05551657724125442,0.037011051494169604,355.35966895093804,355.3600812193548,0.0030712334782618212
922,-0.06353264923346347,0.05445655648582582,0.04084241736436937,359.9351492050777,359.9305395974118,0.0020340968059193464
923,-0.06223763516132177,0.05334654442399008,0.044455453686658396,364.4572747860935,364.45710597914064,0.0014228403445009656
924,-0.06090136059519754,0.05220116622445504,0.04785106903908376,368.85983844016494,368.8603231806157,0.00021853372880859526
925,-0.059538965917628583,0.051033399357967364,0.05103339935796735,373.0326380302304,373.0342670665005,0.002727907084328516
926,-0.058163585482035284,0.049854501841744545,0.0540090436618899,377.13479121521647,377.1360210015408,0.0009331526822333875
927,-0.05678638272738027,0.04867404233775452,0.05678638272738027,380.22503271057866,380.1989661458178,0.004277669970643841
928,-0.05742386205120228,0.04511874875451608,-0.05742386205120228,377.57729637263196,377.5753821380014,0.0046964849823923046
929,-0.058820894686593544,0.04621641725375207,-0.05461940220897972,374.08305624723914,374.08338729103167,0.002759317734122527
930,-0.060214206843655686,0.047311162520015174,-0.051612177294562016,369.5395315997354,369.5477927878635,0.0013961343282372282
931,-0.06159231976493795,0.048393965529594095,-0.048393965529594095,364.92338402878676,364.8732025833101,0.008240210636836292
932,-0.06294185320070711,0.04945431322912701,-0.04495846657193365,359.97006142689355,359.9354219971005,0.005681217190835007
933,-0.06424752085133893,0.05048019495462344,-0.041301977690146464,354.85757839901913,354.8307693436684,0.00439409706131622
934,-0.06549224078954366,0.05145818919178431,-0.037424137594024943,349.6761111303112,349.6526100210357,0.0038546139971823924
935,-0.06665739717648074,0.052373669210092004,-0.03332869858824037,344.51281691785795,344.5264034833842,0.0023927049086085
936,-0.06772328572888976,0.0532111530726991,-0.02902426531238133,339.6077971452994,339.59608981656373,0.002009363960549968
937,-0.06866976274088708,0.05395481358212556,-0.024524915264602532,335.02421124541416,335.02798255320727,0.0009354942313720371
938,-0.06947709393144551,0.05458914523185004,-0.019850598266127294,330.983237881801,330.988645875592,0.0011015550007619822
939,-0.07012696539787618,0.05509975852690271,-0.015027206870973467,327.65005723309946,327.6396035744038,0.002862983800036996
940,-0.07060357904120486,0.05547424067523239,-0.010086225577314983,325.14273196476057,325.1305098383945,0.0034263058610713936
941,-0.07089471816550373,0.05570299284432435,-0.005063908440393129,323.5842956305314,323.57711083198865,0.0038580807242814623
942,-0.07099264766386339,0.05577993745017838,0.0,323.05952486762726,323.0452844460304,0.0067639495364854845
943,-0.07089471816550373,0.05570299284432435,0.00506390844039312,323.5452696689733,323.58782217473316,0.0092080684122679
944,-0.07060357904120486,0.05547424067523239,0.010086225577314976,325.11272597716277,325.1316512430365,0.004037499999933207
945,-0.07012696539787618,0.05509975852690271,0.01502720687097346,327.6290203974677,327.63932444218796,0.0034770293500910074
946,-0.06947709393144551,0.05458914523185004,0.01985059826612728,330.97995561098367,330.9834485170991,0.00387124002763653
947,-0.06866976274088708,0.05395481358212557,0.024524915264602522,335.03380070202843,335.02700980192907,0.0013747929780250348
948,-0.06772328572888976,0.0532111530726991,0.029024265312381312,339.5947264548676,339.593564892643,0.001525515300875352
949,-0.06665739717648074,0.052373669210092004,0.03332869858824037,344.52550817508273,344.5225600168886,0.0013626445908682895
950,-0.06549224078954366,0.05145818919178431,0.037424137594024943,349.6483014579543,349.64837409663375,0.0012824272919119662
951,-0.06424752085133895,0.050480194954623456,0.041301977690146464,354.82215009168794,354.8284890090294,0.001540435084475296
952,-0.06294185320070711,0.04945431322912701,0.04495846657193364,359.92468701508204,359.9340005043977,0.0016198509523645524
953,-0.06159231976493795,0.048393965529594095,0.048393965529594095,364.8658934321391,364.87688879119594,0.0036451715302742186
954,-0.06021420684365567,0.04731116252001517,0.05161217729456199,369.5430937837068,369.54403927639527,0.0015811711259560688
955,-0.058820894686593544,0.04621641725375207,0.054619402208979706,374.1011945739763,374.0699430507344,0.0068494643243788775
956,-0.05742386205120228,0.04511874875451608,0.05742386205120228,377.54210925042094,377.5891537412181,0.00794593121193835
957,-0.05796596145258044,0.0414042581804146,-0.05796596145258044,375.7876061896481,375.77357439383826,0.008429420983436233
958,-0.05936991854952346,0.042407084678231045,-0.05512921008170036,372.114436739541,372.09080695698185,0.009699207385486904
959,-0.06076627075104395,0.043404479107888534,-0.05208537492946624,367.3705811081537,367.41513768491654,0.017331151075639144
960,-0.06214310053675169,0.04438792895482264,-0.0488267218503049,362.65033035947516,362.60139001560805,0.010193772027368146
961,-0.0634867529108322,0.04534768065059443,-0.04534768065059443,357.5729421940952,357.55959947673307,0.002284711825684642
962,-0.0647819067221592,0.046272790515828,-0.041645511464245194,352.4049574373533,352.39251181271754,0.0020387112059493313
963,-0.06601175889649308,0.04715125635463791,-0.03772100508371033,347.210659701384,347.2072537194083,0.0010647113767372862
964,-0.0671583441883983,0.04797024584885594,-0.03357917209419915,342.12927300251624,342.1391503291756,0.0019710436797937348
965,-0.06820300598872729,0.048716432849090927,-0.029229859709454558,337.3382332335068,337.332243700681,0.0014431297234768154
966,-0.06912702091786617,0.049376443512761554,-0.024688221756380777,332.92891521824714,332.9444947207936,0.0028835243068580135
967,-0.0699123611084582,0.049937400791755855,-0.019974960316702345,329.10825125938,329.12158319311055,0.00223720549643649
968,-0.07054255448391177,0.05038753891707984,-0.015116261675123952,325.98413656095374,325.9988545616706,0.0024197848137951635
969,-0.07100357837119455,0.05071684169371039,-0.010143368338742081,323.6750065346493,323.68711327554297,0.002094035977888977
970,-0.07128470104524305,0.05091764360374503,-0.005091764360374509,322.2634696880746,322.2635179630622,0.00037424567511977084
971,-0.07137917604874044,0.050985125749100316,0.0,321.78177344388536,321.7952799654404,0.0027241378107669125
972,-0.07128470104524305,0.05091764360374503,0.0050917643603745006,322.2728758889186,322.2607877283052,0.0025856891990613485
973,-0.07100357837119455,0.05071684169371039,0.010143368338742072,323.6900653819009,323.6844334135565,0.0011376868619607154
974,-0.07054255448391177,0.05038753891707984,0.015116261675123945,326.0033674751578,325.996398061178,0.0012605664824412689
975,-0.0699123611084582,0.04993740079175586,0.019974960316702334,329.126347333351,329.12018137890334,0.0010208028842691643
976,-0.06912702091786617,0.049376443512761554,0.024688221756380763,332.94367334172335,332.94125633443116,0.0009709876066067363
977,-0.0682030059887273,0.04871643284909093,0.029229859709454548,337.3288477012513,337.33095816226773,0.0017529449198834626
978,-0.0671583441883983,0.04797024584885594,0.03357917209419915,342.1305851209588,342.13517900136947,0.0009498629056342539
979,-0.06601175889649308,0.04715125635463791,0.03772100508371033,347.1942979449217,347.20528303073536,0.0020430106071301283
980,-0.06478190672215921,0.046272790515828006,0.041645511464245194,352.3756117949096,352.39252421936914,0.002821147528263505
981,-0.06348675291083221,0.045347680650594434,0.04534768065059443,357.54119640943276,357.56139536391674,0.003348148213773954
982,-0.062143100536751684,0.04438792895482263,0.048826721850304886,362.5877452016753,362.6106671639161,0.004958959127643083
983,-0.06076627075104396,0.04340447910788854,0.05208537492946624,367.4107741184916,367.4068233339933,0.004411590446062984
984,-0.05936991854952346,0.042407084678231045,0.055129210081700346,372.07901621172294,372.0886638280975,0.0016687335296007356
985,-0.05796596145258044,0.0414042581804146,0.05796596145258044,375.7746689741437,375.7632864534224,0.0021913419487607456
986,-0.05840995949656577,0.03754925967636371,-0.05840995949656577,375.1073260911318,375.0987087737402,0.004841496268886213
987,-0.05980712082385125,0.03844743481533294,-0.055535183622147585,371.54667617682964,371.53613276792686,0.0043257484586094914
988,-0.061190461394178955,0.03933672518197219,-0.05244896690929625,367.1032583737646,367.12301963529154,0.009630534241697455
989,-0.06254740828107594,0.04020904818069168,-0.04914439222084538,362.7134444674972,362.685815717262,0.007328706492165423
990,-0.06386391070285899,0.041055371166123636,-0.04561707907347071,358.17464079277823,358.1707468858416,0.0011844702269708843
991,-0.0651246478634454,0.04186584505507205,-0.04186584505507205,353.710780860504,353.71065562539104,0.0011891243584402184
992,-0.06631335530897062,0.042630014127195394,-0.037893345890840355,349.42431978201216,349.4324879705998,0.002564598265867388
993,-0.06741326840570012,0.04333710111795008,-0.03370663420285006,345.4586832100142,345.47193400135257,0.003259011497951758
994,-0.06840766536300515,0.04397635630478902,-0.02931757086985935,341.92205589285567,341.95104514190245,0.005421345302173224
995,-0.06928047506629237,0.04453744825690224,-0.024743026809390136,338.9438378359965,338.963039094126,0.003922940020351612
996,-0.07001690141374309,0.045010865194549124,-0.02000482897535517,336.53194975001355,336.5596905090877,0.004769025012584711
997,-0.07060401080642127,0.045388292661270827,-0.015129430887090274,334.72356241302674,334.75096222588536,0.004550525973161169
998,-0.07103123593862382,0.04566293738911531,-0.010147319419803406,333.48814575766556,333.50767462724593,0.0032023356005856426
999,-0.07129076584599996,0.04582977804385711,-0.005092197560428573,332.7651492795969,332.79426925342796,0.004923826587634551
1000,-0.07137781315340669,0.04588573702719002,0.0,332.5871555732549,332.54176328067103,0.00795192879021632
1001,-0.07129076584599996,0.04582977804385711,0.005092197560428566,332.7894933191769,332.78942104461817,0.0017552773514147363
1002,-0.07103123593862382,0.04566293738911531,0.010147319419803397,333.51713513686127,333.5062512998378,0.0026496382605704985
1003,-0.07060401080642127,0.045388292661270827,0.015129430887090267,334.7560540737136,334.7502053468495,0.0015145777624977605
1004,-0.07001690141374309,0.04501086519454914,0.02000482897535516,336.56327836985713,336.5594665654476,0.000643485617628828
1005,-0.06928047506629238,0.04453744825690225,0.024743026809390126,338.96325623362213,338.9626833448992,0.00027880635306575365
1006,-0.06840766536300515,0.04397635630478902,0.029317570869859335,341.94329794426926,341.95060573924013,0.0013942862833382298
1007,-0.06741326840570012,0.04333710111795008,0.03370663420285006,345.46033727066634,345.4716450871277,0.002066316697837013
1008,-0.06631335530897062,0.042630014127195394,0.037893345890840355,349.4139834737081,349.43322792232675,0.0033773834116659733
1009,-0.0651246478634454,0.04186584505507205,0.04186584505507204,353.6874999139408,353.7140651210308,0.0044863506369838355
1010,-0.06386391070285898,0.04105537116612363,0.04561707907347069,358.1477887740933,358.17547563442196,0.004646603019064009
1011,-0.06254740828107594,0.04020904818069168,0.04914439222084538,362.6640751520725,362.6969205898081,0.005661175767240607
1012,-0.061190461394178955,0.03933672518197219,0.052448966909296235,367.1306332494762,367.1136353537083,0.004861359347135713
1013,-0.059807120823851236,0.038447434815332936,0.05553518362214756,371.53253255264787,371.52651241438593,0.0018567687684859732
1014,-0.05840995949656577,0.03754925967636371,0.05840995949656577,375.0919917897717,375.08841030168867,0.0012110522315177219
1015,-0.05875696934656528,0.03357541105518016,-0.05875696934656528,375.6689948822551,375.66381496410025,0.003839911839715948
1016,-0.06013369632321302,0.03436211218469316,-0.055838432300126375,372.59297494493813,372.58486994958264,0.00352279053406465
1017,-0.06148786639312487,0.03513592365321421,-0.05270388547982133,368.92382377569345,368.9241471969482,0.006949905192498336
1018,-0.06280594140262105,0.03588910937292631,-0.049347525387773684,365.49820458616637,365.4861772178326,0.005560475656058093
1019,-0.06407324884709714,0.03661328505548408,-0.04576660631935509,362.2720044779539,362.2750037602398,0.0017106120867491632
1020,-0.06527439914140466,0.037299656652231235,-0.04196211373376014,359.4679822386643,359.47527347875297,0.0026605759993348272
1021,-0.06639384240207286,0.037939338515470204,-0.037939338515470204,357.22141211413447,357.2374500727385,0.004809077153703804
1022,-0.0674165283326958,0.03852373047582617,-0.0337082641663479,355.67470089712054,355.68535663469214,0.003458564951433046
1023,-0.06832859841046912,0.03904491337741092,-0.0292836850330582,354.82178479528045,354.87207360917574,0.011662292532147716
1024,-0.06911800993561601,0.039496005677494866,-0.024685003548434295,354.7462823627824,354.76385680241674,0.003532273355095041
1025,-0.06977498070607939,0.03987141754633108,-0.019935708773165545,355.18004984366695,355.2135274548802,0.005943955886935898
1026,-0.07029216500255375,0.04016695143003071,-0.015062606786261519,355.96623569049314,355.99445525823,0.004667754317104298
1027,-0.07066453162539324,0.04037973235736756,-0.010094933089341895,356.7999170166716,356.83344281229523,0.005566590641250107
1028,-0.07088900143994488,0.040508000822825636,-0.005063500102853211,357.4500612484987,357.46057106129626,0.0017577233013737032
1029,-0.07096398499148378,0.04055084856656216,0.0,357.6306217161333,357.70870435466355,0.01290440976878261
1030,-0.07088900143994488,0.040508000822825636,0.005063500102853203,357.4931859511659,357.45649112504873,0.006718992870043569
1031,-0.07066453162539324,0.04037973235736756,0.010094933089341887,356.83762379706104,356.83501653853597,0.001761708110873598
1032,-0.07029216500255375,0.04016695143003071,0.01506260678626151,356.00568676760554,355.9969159843177,0.0017991815595783504
1033,-0.06977498070607939,0.03987141754633108,0.01993570877316553,355.2193370920877,355.2163685290539,0.0005333021107628983
1034,-0.06911800993561602,0.039496005677494866,0.02468500354843428,354.76864162684853,354.7652306683253,0.0005976059130891626
1035,-0.06832859841046916,0.03904491337741094,0.0292836850330582,354.8668414308686,354.8772229321068,0.0035671251890074802
1036,-0.0674165283326958,0.03852373047582617,0.0337082641663479,355.6734830898946,355.68846514989764,0.0029855221058650286
1037,-0.06639384240207286,0.037939338515470204,0.037939338515470204,357.21771588774965,357.24153652635033,0.004378226742985629
1038,-0.06527439914140466,0.037299656652231235,0.04196211373376014,359.45040247837625,359.48100353256143,0.005300547659935396
1039,-0.06407324884709714,0.03661328505548408,0.04576660631935509,362.2503419279044,362.28148825590483,0.005381245933281151
1040,-0.06280594140262105,0.03588910937292631,0.04934752538777368,365.46538178109364,365.4955884942157,0.004958414615775473
1041,-0.06148786639312489,0.035135923653214225,0.05270388547982133,368.9294353900399,368.91645198310755,0.005029899452063675
1042,-0.06013369632321302,0.03436211218469316,0.05583843230012636,372.57629504660713,372.5755956327546,0.0015939074644482965
1043,-0.05875696934656528,0.03357541105518016,0.05875696934656528,375.65624079793787,375.65153644499844,0.0013716840404863634
1044,-0.059012345679012354,0.029506172839506177,-0.059012345679012354,377.4730466379214,377.47233137467373,0.0024686455224784297
1045,-0.06035620560096942,0.03017810280048471,-0.056045048058043036,375.25412792569324,375.2501299057871,0.0017956039986968925
1046,-0.061666310825016855,0.030833155412508428,-0.052856837850014445,372.85659631939086,372.8460226241649,0.003024777111316703
1047,-0.06292777818715889,0.031463889093579445,-0.04944325428991055,371.0418338276366,371.045246452315,0.003027567346919452
1048,-0.06412499241424315,0.03206249620712157,-0.04580356601017368,369.91983058944476,369.931840890996,0.004122212090107638
1049,-0.0652423108119593,0.03262115540597965,-0.04194148552197385,369.73052688872014,369.7522505625274,0.005625137449996835
1050,-0.06626495195877968,0.03313247597938984,-0.03786568683358839,370.6541968708901,370.67138189720146,0.004729599912978566
1051,-0.06717998715663451,0.033589993578317254,-0.033589993578317254,372.72166942172237,372.7674513154418,0.01021270259713902
1052,-0.06797728870402996,0.03398864435201498,-0.029133123730298555,376.00998247365186,375.9683438223191,0.009158144949392344
1053,-0.06865023430860791,0.034325117154303954,-0.024517940824502826,380.012393730151,380.0296396988242,0.003331263552118795
1054,-0.06919595185043367,0.03459797592521684,-0.01977027195726677,384.5119940188054,384.5275642045909,0.0035434510101054065
1055,-0.06961494416279129,0.034807472081395646,-0.01491748803488385,388.8860603031941,388.9188465212802,0.005420299831552032
1056,-0.06991007320504103,0.034955036602520514,-0.009987153315005865,392.5833226637145,392.6043369620511,0.003446414846311409
1057,-0.07008508277771647,0.035042541388858234,-0.005006077341265467,395.0141192041083,395.06734925810446,0.008790985563826112
1058,-0.07014302966199314,0.03507151483099657,0.0,395.9710532764664,395.9150385075631,0.009553587015682234
1059,-0.07008508277771647,0.035042541388858234,0.005006077341265459,395.064723375712,395.06851671745744,0.0011199526336822052
1060,-0.06991007320504103,0.034955036602520514,0.009987153315005857,392.61931083216274,392.6091248423456,0.0020059179292342168
1061,-0.06961494416279129,0.034807472081395646,0.014917488034883842,388.9282057321344,388.923272723955,0.0008083260612639203
